latitude,longitude,price
48.84634008,2.296612957,79
48.89134399,2.346533982,50
48.86064894,2.349156876,100
48.87488161,2.395449761,45
48.8920062,2.337341748,55
48.864143,2.378059644,79
48.89045249,2.347147522,29
48.85940123,2.387855468,39
48.87320954,2.341834881,75
48.88809242,2.375529438,25
48.85130544,2.358921628,185
48.85715087,2.349567662,150
48.88108507,2.365148537,60
48.8949164,2.333851612,45
48.86314432,2.356793048,95
48.8764548,2.328495085,85
48.88780688,2.382243042,48
48.85849265,2.381564292,70
48.88504803,2.345759385,80
48.89153647,2.382755667,90
48.868019,2.385362119,59
48.87480587,2.344372333,40
48.85935496,2.309485062,70
48.83978168,2.35107012,120
48.87160545,2.338214099,97
48.82455513,2.334095425,85
48.83386906,2.324746374,60
48.8727618,2.325564189,80
48.86963853,2.382216807,40
48.88254976,2.387794684,60
48.87506301,2.247977948,80
48.88716845,2.386763412,50
48.86208517,2.380551153,45
48.82261895,2.343056526,50
48.85088366,2.374519544,190
48.87611923,2.390848363,40
48.87939132,2.303032432,140
48.81948336,2.36275535,75
48.86329686,2.40429906,49
48.85915828,2.372516582,50
48.88467267,2.339133146,105
48.87321605,2.386343276,75
48.85223463,2.286586996,250
48.8269975,2.317225814,90
48.85602936,2.361683107,500
48.8518365,2.346869559,160
48.88016114,2.394806315,71
48.82907086,2.370598472,50
48.86404505,2.331407894,309
48.88404873,2.34354773,65
48.8822112,2.365443056,37
48.82920651,2.3332982,100
48.86460342,2.396665852,55
48.84796388,2.351775476,70
48.86656248,2.386597226,59
48.85836951,2.383072713,70
48.87705598,2.344015508,33
48.85651995,2.387549403,49
48.86636584,2.349025548,120
48.87300511,2.342189123,90
48.88537934,2.342161545,80
48.86661806,2.374504047,120
48.86114152,2.284517815,200
48.84974729,2.294187936,56
48.86496745,2.355567748,55
48.86329656,2.35813584,190
48.89273265,2.346279758,60
48.87185994,2.372034154,120
48.89176822,2.347221658,65
48.86506508,2.379108042,35
48.88114988,2.283631473,80
48.87684232,2.291640259,79
48.85965971,2.362513496,199
48.88463093,2.318891885,69
48.85592097,2.395920159,75
48.87239698,2.360827549,69
48.86462366,2.373663658,65
48.8303021,2.347364954,60
48.84984726,2.398103632,50
48.87115082,2.353428036,180
48.89199644,2.33724807,60
48.8250228,2.334864732,48
48.83419651,2.301998799,500
48.87691772,2.293168943,120
48.87067444,2.359253927,160
48.84859382,2.29405052,90
48.89026922,2.327415046,45
48.86364975,2.397233751,94
48.84859061,2.295387403,80
48.86471595,2.362721267,90
48.87010593,2.348903566,130
48.86758061,2.386043047,55
48.84330874,2.26605189,97
48.83541765,2.351010709,40
48.85565977,2.375989968,100
48.88705297,2.346715569,50
48.88752282,2.324917365,75
48.83462309,2.359687263,50
48.85653121,2.379814657,50
48.87024286,2.335659416,195
48.85797669,2.383353677,42
48.86372735,2.347018459,47
48.87488955,2.323254443,80
48.86403914,2.402462209,34
48.87013536,2.289938934,60
48.84576844,2.295364971,320
48.89196644,2.345497334,50
48.83777099,2.401146351,55
48.88526889,2.362007255,8
48.85544467,2.372568447,80
48.88148363,2.302800055,150
48.83964961,2.257895912,55
48.88975355,2.343580657,50
48.87871753,2.389413213,60
48.83223275,2.316849709,40
48.84125334,2.265116697,60
48.88492589,2.316384903,50
48.88287627,2.316517442,70
48.83590052,2.358502321,70
48.84414036,2.332460056,79
48.85268745,2.289723609,110
48.88098847,2.316664324,90
48.84627815,2.260073193,80
48.87855137,2.347809458,45
48.85847842,2.398438544,89
48.88496062,2.347946184,60
48.85445883,2.386992309,55
48.891466,2.34606928,60
48.86983026,2.397689152,40
48.86841032,2.372742918,70
48.87931511,2.301021733,45
48.84115883,2.33048236,100
48.87657905,2.348488541,190
48.85780318,2.36787168,190
48.87155482,2.372880939,42
48.86859735,2.350603925,50
48.89334298,2.329714323,60
48.89586319,2.338836941,70
48.8649531,2.402658462,85
48.82253395,2.341786129,60
48.87853472,2.303600771,85
48.89510935,2.350700503,70
48.85077354,2.377970812,75
48.85702719,2.341732423,550
48.88022262,2.361931712,55
48.8748461,2.387505255,70
48.87895944,2.377409011,85
48.86555628,2.391704509,123
48.89168866,2.363062788,35
48.86731585,2.381066386,25
48.87426226,2.356326797,60
48.87763378,2.34360373,110
48.8393064,2.317068395,120
48.86638157,2.381811177,40
48.85826259,2.401608458,80
48.82460702,2.35851493,65
48.8948976,2.349515103,39
48.84369723,2.380635988,100
48.87144263,2.353824633,95
48.85470802,2.389890924,50
48.88268565,2.333023755,49
48.87985563,2.372103838,45
48.83157505,2.294598892,45
48.86720926,2.395205597,42
48.89244263,2.329963742,26
48.8265874,2.328180654,45
48.89154775,2.326839484,75
48.86763466,2.402669559,30
48.85128108,2.381939019,65
48.84731826,2.29538664,45
48.85917477,2.366273122,160
48.86109869,2.384592911,50
48.8541839,2.306162927,55
48.86256436,2.377134115,115
48.85403906,2.374974648,70
48.86051505,2.351472681,170
48.86739177,2.394691032,65
48.86082225,2.364949149,80
48.85251501,2.393601456,65
48.86087094,2.389322751,110
48.87268637,2.35927207,170
48.84481888,2.388240921,60
48.8586954,2.313973054,220
48.82472423,2.347693448,37
48.84563302,2.277006051,100
48.84598458,2.286247355,50
48.84211479,2.314589015,90
48.85178176,2.373961748,50
48.8385414,2.285241428,82
48.8825775,2.348925133,100
48.87728684,2.383941424,30
48.88502993,2.323689516,55
48.88335277,2.316085722,60
48.88659787,2.311050944,60
48.82838075,2.381391728,65
48.86435822,2.273631388,300
48.84251344,2.289421975,70
48.85009875,2.34277637,235
48.83406237,2.39854313,50
48.83955581,2.354065395,65
48.86054425,2.405624338,60
48.84234428,2.355881075,87
48.85084571,2.388619888,91
48.85685884,2.372444781,150
48.89356076,2.319599171,32
48.87430028,2.402853434,49
48.85980294,2.359699731,200
48.84500662,2.285610051,60
48.85498284,2.338165847,50
48.88709269,2.348172525,100
48.87138459,2.291134841,59
48.87045831,2.338302413,90
48.87269765,2.291057681,200
48.87203038,2.33274075,190
48.84941777,2.394873977,35
48.87639733,2.392905984,36
48.82822734,2.331761655,45
48.85328605,2.396251767,140
48.86685209,2.292285085,100
48.88516543,2.380831495,35
48.88401467,2.3874399,38
48.86798274,2.367497737,34
48.87399314,2.356068152,50
48.87372742,2.386389726,50
48.88038347,2.352719185,31
48.82649653,2.371311007,45
48.86041331,2.354786538,93
48.84967213,2.270311987,90
48.86055803,2.355519872,55
48.84879217,2.395073897,75
48.83218387,2.316020943,30
48.87332222,2.381836954,75
48.88071744,2.399811781,66
48.86058341,2.345698614,70
48.88591124,2.36449201,75
48.86461194,2.354227933,80
48.88191085,2.369901997,130
48.89294127,2.340828436,60
48.86922485,2.379858798,45
48.86548595,2.393951934,70
48.8823583,2.314306083,79
48.86543309,2.371946974,46
48.87818896,2.341044383,100
48.86306967,2.375448637,40
48.89104315,2.372117328,58
48.87787832,2.398561837,45
48.85424352,2.410188601,40
48.86553336,2.273793416,300
48.84108779,2.296112308,90
48.86394742,2.406377303,51
48.89139492,2.337191315,60
48.82627691,2.351087011,100
48.86960774,2.351760235,90
48.86234613,2.36330131,40
48.85009836,2.394500231,75
48.83885606,2.3998042,50
48.8594303,2.355453333,30
48.88372612,2.388515661,90
48.86628096,2.378189677,45
48.85942638,2.355482217,50
48.86482359,2.35644874,118
48.8354019,2.309636548,135
48.83255403,2.308693367,50
48.84191225,2.348212983,80
48.88715015,2.34538001,55
48.87641902,2.338042576,69
48.888367,2.346847292,65
48.85659763,2.35844188,300
48.8934664,2.360234498,42
48.86798264,2.332741851,100
48.88225502,2.3501915,54
48.83637212,2.284848814,100
48.85397416,2.393790087,50
48.87950671,2.334643712,130
48.89066909,2.329051543,70
48.83972147,2.304316928,45
48.88663371,2.393045065,50
48.88618503,2.336669925,120
48.85967051,2.304907002,120
48.86069483,2.315762876,105
48.86684985,2.393592886,58
48.85616399,2.397236355,60
48.86051509,2.387275528,45
48.85792674,2.307297457,99
48.86985021,2.310182986,130
48.87533701,2.401521029,60
48.87871368,2.374885866,80
48.83390096,2.309472531,37
48.88753564,2.386766606,60
48.87143166,2.328084432,90
48.85822311,2.355866457,59
48.82794885,2.315790699,60
48.84995918,2.298552469,55
48.84866083,2.324573335,89
48.87985138,2.371423958,40
48.85581336,2.381038472,62
48.84361752,2.290051455,51
48.88234213,2.380333731,100
48.85537281,2.281193824,119
48.86212367,2.342163902,78
48.86067412,2.348026779,86
48.83982368,2.389491945,65
48.86836073,2.292402316,150
48.87310512,2.289341173,135
48.89205622,2.32115818,25
48.86019027,2.375617141,100
48.87888741,2.395421175,70
48.83221189,2.343776197,60
48.82443732,2.342361382,48
48.86471231,2.362131208,75
48.86618225,2.344783541,200
48.84074916,2.329125434,80
48.8813116,2.352898774,28
48.86606048,2.289767434,90
48.83287661,2.317321915,35
48.83334466,2.307213586,95
48.87262827,2.360605878,60
48.83277666,2.307958513,72
48.89193508,2.376616288,70
48.88224351,2.286439032,149
48.85605044,2.361553106,158
48.87686822,2.341797673,55
48.86016123,2.300880917,160
48.88618212,2.315569329,46
48.88803741,2.386956031,40
48.87799021,2.289808611,65
48.85621501,2.37774696,40
48.85061352,2.292857545,80
48.84215712,2.280855407,45
48.85487245,2.271642322,75
48.86594782,2.351515149,79
48.87188647,2.358177359,45
48.87221968,2.311261443,50
48.86544867,2.407130456,55
48.85855449,2.383271265,110
48.87193949,2.374510933,35
48.88351966,2.347291618,115
48.85417033,2.381916286,66
48.83886701,2.308855981,36
48.89339372,2.359558741,25
48.86658834,2.363291637,60
48.88330678,2.317830247,85
48.86966573,2.350991792,150
48.89334276,2.346236794,60
48.88313116,2.31844724,44
48.8788673,2.365613369,70
48.85444542,2.374920045,70
48.87492641,2.379772942,55
48.89651592,2.383489813,35
48.86453374,2.385330865,35
48.89828464,2.332491323,43
48.82512743,2.321079829,70
48.852858,2.311895077,80
48.8666163,2.344940217,225
48.86514665,2.378602209,45
48.89278092,2.320608098,27
48.88205009,2.388847407,72
48.86969718,2.357209864,75
48.86726157,2.376822474,92
48.86550087,2.341731903,98
48.89228776,2.330132731,50
48.85462935,2.391785454,54
48.87433995,2.381536895,45
48.84859913,2.259142368,34
48.86046603,2.38105619,50
48.85694842,2.398702966,55
48.86400789,2.270223935,230
48.85005947,2.39433055,35
48.8702956,2.40809042,50
48.86722696,2.296241305,105
48.85022293,2.362637053,50
48.889284,2.34758489,33
48.8616329,2.375834532,20
48.84294381,2.261440822,95
48.88524405,2.354703367,40
48.86949207,2.3635604,32
48.8545083,2.355965782,65
48.84638982,2.378796654,125
48.86305361,2.380693259,79
48.87017329,2.400295805,65
48.867936,2.38016152,80
48.84159291,2.278371764,130
48.89753829,2.347291246,42
48.88898819,2.335573002,70
48.86284184,2.362328683,129
48.89110709,2.342599514,60
48.86283826,2.364955348,115
48.87709927,2.339054399,85
48.86784346,2.347630983,50
48.85052598,2.301383091,60
48.89233569,2.320157674,50
48.8770229,2.402272376,30
48.84824386,2.288312439,50
48.88417075,2.340899907,120
48.87459686,2.37601595,95
48.88456635,2.34003331,128
48.84061121,2.338726859,38
48.887192,2.350610366,70
48.84807428,2.275019242,35
48.88565361,2.37863585,30
48.85482477,2.355536442,119
48.83977713,2.356587794,69
48.88703165,2.3553574,115
48.88401781,2.315390589,59
48.89363087,2.349181117,65
48.83736506,2.300508955,90
48.83831409,2.304167093,50
48.87210059,2.392539526,86
48.85668596,2.402348823,70
48.85172516,2.405701426,55
48.88599493,2.291022407,70
48.82621979,2.357082148,35
48.88460186,2.341358245,109
48.86693222,2.375380774,60
48.86625319,2.359618276,49
48.86028042,2.378852986,160
48.88243108,2.36167713,70
48.85138515,2.343974896,290
48.82784435,2.356336836,35
48.86697875,2.288863006,170
48.82404283,2.322682527,25
48.8515041,2.266989578,60
48.86110012,2.35041349,165
48.87774408,2.351597295,60
48.87629146,2.358451362,60
48.8703639,2.371799674,55
48.87571485,2.340148108,65
48.83529969,2.296596442,30
48.87946407,2.317589951,90
48.84942461,2.383202818,59
48.869004,2.373921559,78
48.84606674,2.353762594,169
48.87003865,2.325390281,135
48.86100312,2.346949591,120
48.87126953,2.362907753,39
48.84831783,2.285518243,95
48.86776642,2.362585851,75
48.87942259,2.352255452,250
48.89268248,2.349628358,65
48.8777917,2.339462374,180
48.85475471,2.271594465,99
48.82584066,2.324549366,120
48.88424314,2.332005536,85
48.87070363,2.375515692,65
48.84769829,2.302973855,70
48.85642815,2.389826359,80
48.85844794,2.307437557,85
48.86693993,2.283628906,44
48.87277449,2.398249081,40
48.84897334,2.273309084,59
48.87540035,2.339007514,80
48.89762524,2.3456772,120
48.86526959,2.40679573,31
48.86524786,2.345765279,70
48.87571384,2.37699545,68
48.87273539,2.306958448,180
48.85443166,2.405944176,40
48.84383624,2.405607776,45
48.87553465,2.330667105,75
48.83191013,2.282277323,75
48.86892952,2.385516865,20
48.85082431,2.319398919,110
48.84792347,2.397386238,130
48.87967002,2.296738945,58
48.88274363,2.350643202,25
48.84037527,2.308414706,85
48.87287345,2.382061636,45
48.87138495,2.39067765,50
48.89242103,2.322771134,55
48.85663883,2.307507166,55
48.84295706,2.398787127,56
48.87085357,2.387322979,70
48.89111699,2.378617253,68
48.88759997,2.31957481,75
48.85060354,2.29737371,60
48.84648044,2.297439388,50
48.85467978,2.37872008,50
48.87482182,2.392549844,40
48.85101271,2.385519558,45
48.85386175,2.381168676,115
48.89037424,2.345715921,50
48.86254192,2.359497088,175
48.85929547,2.410199965,100
48.86858638,2.344398354,85
48.85384788,2.295848126,120
48.89032618,2.341790283,150
48.85948779,2.380838595,50
48.88995992,2.360816892,65
48.84267896,2.40768372,190
48.86899007,2.37310087,70
48.86951604,2.35148545,64
48.88757892,2.322487214,50
48.89469541,2.32116826,48
48.84824964,2.36394328,145
48.87286198,2.278028947,90
48.89863105,2.322531311,85
48.8766364,2.393970306,140
48.88539274,2.339309648,60
48.86482725,2.39669534,65
48.82778989,2.375756974,116
48.88759336,2.359057868,59
48.88556714,2.336296789,99
48.86507101,2.279403827,75
48.82944781,2.315703786,89
48.85113091,2.378811408,50
48.87757947,2.38300491,45
48.88773869,2.392247147,50
48.86473211,2.29117193,149
48.85980914,2.306438208,65
48.89927153,2.330423646,45
48.87724566,2.326607975,80
48.88398301,2.324917095,50
48.86326863,2.35715265,44
48.85462117,2.382391841,64
48.83687682,2.348202685,90
48.86251118,2.373606196,80
48.88340405,2.380272335,90
48.87370711,2.369013527,68
48.83608906,2.352134997,78
48.87277633,2.344217653,27
48.86845465,2.356928203,30
48.82705037,2.31334909,30
48.89678857,2.341871341,45
48.84583792,2.35310111,99
48.84022356,2.404315317,150
48.84276132,2.289497444,80
48.88160643,2.304826541,99
48.88334237,2.336000795,39
48.88174131,2.301324456,76
48.85134573,2.290669016,180
48.86969237,2.391349675,100
48.84342589,2.301301391,89
48.88045487,2.339864633,100
48.88104939,2.2933042,30
48.82622972,2.349842151,65
48.87474076,2.345091156,300
48.87562116,2.395676466,40
48.89115749,2.323475851,57
48.83278653,2.315711253,70
48.89299724,2.340705606,38
48.84594696,2.341374036,200
48.84523089,2.317756446,85
48.85515766,2.354849404,119
48.83940181,2.352919451,75
48.87865754,2.287148327,120
48.87061452,2.370241932,32
48.8481846,2.3287099,155
48.83288298,2.294324917,30
48.8614971,2.381566921,30
48.83634311,2.347694578,45
48.83040789,2.335954482,100
48.86516857,2.370658802,120
48.85343115,2.405301803,35
48.87136157,2.38381136,35
48.87355797,2.346869487,160
48.82978971,2.31597128,100
48.83521278,2.318458024,66
48.84879298,2.365763847,90
48.82303076,2.369730425,140
48.87090027,2.362425944,75
48.84083136,2.29278893,40
48.85233305,2.406776132,30
48.8665943,2.380867634,50
48.87534978,2.347902077,145
48.89403267,2.327024695,35
48.87082597,2.377116785,110
48.86966665,2.394923847,75
48.8383705,2.340667413,49
48.85549533,2.308820793,227
48.85878256,2.352346021,89
48.8910813,2.321404281,48
48.8728786,2.36147017,70
48.85986229,2.284964104,50
48.87629891,2.390064688,70
48.82938881,2.315601905,45
48.84414193,2.285702697,100
48.85757468,2.351047594,160
48.862124,2.372435081,30
48.86975918,2.35261996,55
48.87846192,2.344429436,70
48.88571126,2.325197764,60
48.89024212,2.322803318,60
48.82716728,2.35307459,40
48.86269143,2.37471578,75
48.86576416,2.373305051,55
48.8921265,2.3769859,35
48.88192457,2.371788267,45
48.86346941,2.368070779,45
48.87852177,2.342896056,84
48.85247409,2.340434925,65
48.87341312,2.369130885,70
48.87535365,2.372900629,45
48.85750522,2.404411056,50
48.84005475,2.391006809,85
48.87247483,2.35402296,91
48.87208526,2.308828223,99
48.83467576,2.395068311,80
48.86691867,2.38500183,40
48.88693055,2.360479525,80
48.8817698,2.374575483,60
48.8781844,2.363119618,69
48.88690311,2.324522575,49
48.85569781,2.394230964,100
48.85435594,2.268240336,480
48.84053838,2.323011968,35
48.86049908,2.273215716,160
48.82428013,2.319037941,40
48.86054316,2.363402992,170
48.8538628,2.342970105,150
48.85737716,2.291072329,120
48.88430066,2.343846623,42
48.87876471,2.28487739,50
48.84776216,2.306512415,300
48.84927393,2.388390787,150
48.85631036,2.380765196,180
48.85865682,2.353548158,75
48.84714058,2.303090664,40
48.86265347,2.380981196,35
48.89002492,2.3585248,50
48.85640514,2.301868913,55
48.83408062,2.347608822,42
48.88770169,2.345564852,120
48.86630728,2.393966217,50
48.84401954,2.30786167,100
48.86497224,2.364128786,89
48.89627592,2.336022526,56
48.87935339,2.343831302,53
48.88771272,2.348667954,160
48.89470625,2.339936449,38
48.87181024,2.356714836,55
48.84722723,2.393620692,70
48.87979983,2.302331504,69
48.87870349,2.319277274,45
48.85523107,2.386521204,130
48.85893202,2.348430065,77
48.87500058,2.353043005,37
48.87114018,2.344733831,360
48.86791866,2.374450385,50
48.84575798,2.284608706,400
48.87566594,2.405842297,20
48.86633425,2.378037031,60
48.89170953,2.359873987,49
48.89533457,2.336887395,79
48.85435371,2.402808079,35
48.85763361,2.303337322,350
48.83776705,2.293057381,95
48.8804097,2.324444129,150
48.83285352,2.326236823,150
48.83848577,2.306337899,200
48.83371694,2.328532345,60
48.85459497,2.404121424,38
48.88190783,2.293069964,70
48.88551092,2.324594695,100
48.86180767,2.375771506,75
48.86781473,2.280913376,200
48.88965243,2.383461277,43
48.87995966,2.303301038,45
48.85446325,2.278502332,30
48.86794,2.374363033,25
48.8937589,2.325556473,40
48.8695739,2.359372885,199
48.83697467,2.35506477,35
48.8252692,2.41135719,70
48.8583875,2.376705494,55
48.88589212,2.326323553,70
48.86323023,2.340213418,120
48.85281041,2.328756727,180
48.8537452,2.294153378,50
48.87224405,2.311506439,100
48.82490509,2.358990426,85
48.85977594,2.308710908,94
48.88689764,2.339716731,50
48.87622956,2.38149278,35
48.88576883,2.384495962,35
48.85927315,2.382178684,45
48.83004541,2.370486378,60
48.89577604,2.330052483,65
48.88067732,2.295389891,50
48.89527552,2.316728283,20
48.84936281,2.264108082,90
48.87026404,2.368478295,90
48.89104201,2.319255453,40
48.83387213,2.352845132,49
48.85853675,2.410985627,25
48.88529781,2.347724712,65
48.85012661,2.350799841,115
48.83290704,2.306054269,65
48.87015555,2.311206909,60
48.86040998,2.362293227,125
48.87534197,2.289973407,100
48.88832725,2.383404415,95
48.84072078,2.262330735,60
48.88821864,2.315719781,55
48.84084019,2.397374691,69
48.8543686,2.377386247,95
48.83905373,2.354119104,65
48.85861951,2.400739782,250
48.83975245,2.323572203,70
48.85219703,2.370342663,60
48.8902302,2.341299045,60
48.86592779,2.375967434,30
48.85941298,2.35149891,159
48.82765462,2.364272451,70
48.88309058,2.317402239,70
48.86895066,2.401471623,53
48.85732741,2.35262882,259
48.86086535,2.378160669,98
48.89000476,2.383522128,25
48.86443572,2.351002899,140
48.87236473,2.35591316,60
48.84687976,2.371757996,32
48.8250081,2.355935913,50
48.89362047,2.34781735,50
48.86542871,2.344673648,99
48.88570653,2.31058584,50
48.88773872,2.321766942,180
48.84657717,2.327845482,40
48.82423896,2.362444999,50
48.86258417,2.349771309,70
48.86818513,2.287428736,190
48.89326645,2.337150503,120
48.87614761,2.350623675,65
48.86581883,2.349679146,70
48.87562985,2.346701321,46
48.88880901,2.3763667,80
48.87091153,2.374284169,60
48.86844888,2.391592585,40
48.8235837,2.328349012,35
48.87612413,2.390478569,35
48.8567579,2.338838391,70
48.83458835,2.400807535,120
48.85060171,2.387285861,60
48.8342055,2.319310322,130
48.85998792,2.346956796,141
48.87831035,2.37529864,40
48.87911245,2.304454721,50
48.84855784,2.266543832,69
48.82536391,2.36205515,49
48.86656236,2.383066442,75
48.89462646,2.325920863,90
48.86715856,2.389821753,75
48.84874724,2.268518299,100
48.83310749,2.307570762,44
48.86745385,2.34500254,90
48.86601231,2.278305439,70
48.86489011,2.377602797,39
48.8519757,2.393089396,45
48.8523781,2.398416068,70
48.85453726,2.341243483,90
48.85462891,2.386487556,35
48.86976667,2.370567006,60
48.86474627,2.349493479,300
48.83755804,2.34458858,122
48.8852958,2.305746252,88
48.8608376,2.405557212,45
48.86483315,2.347669719,94
48.84634214,2.369021702,45
48.87751748,2.304778306,250
48.86412229,2.38219706,55
48.84672337,2.270691495,120
48.8770433,2.384842918,70
48.86854559,2.369651848,199
48.83216788,2.359726519,70
48.84316762,2.388808652,49
48.89085437,2.339467343,65
48.87294542,2.367528934,109
48.86479613,2.346748981,100
48.86943537,2.35903988,300
48.87395576,2.366275622,30
48.88255711,2.287081131,50
48.89101794,2.343024869,45
48.86117825,2.277077419,88
48.86499486,2.392117696,150
48.84370622,2.409764735,50
48.82768655,2.374125581,30
48.89471316,2.339452855,100
48.85003988,2.385500574,65
48.88945572,2.337154276,45
48.87949081,2.366481301,42
48.89169021,2.37666525,20
48.88519087,2.329220828,40
48.87083608,2.358534056,56
48.87623014,2.383331775,50
48.88400043,2.337878088,100
48.84475707,2.308757481,79
48.84116836,2.326683721,60
48.88836642,2.394314866,28
48.88450718,2.32803586,55
48.85835172,2.284292667,96
48.85694908,2.378255994,115
48.87706476,2.358268945,34
48.86178821,2.285310501,55
48.84389301,2.410259801,60
48.86465525,2.349152261,80
48.83874897,2.401590858,65
48.86038167,2.361748575,70
48.86867531,2.392536456,35
48.85161073,2.375496192,75
48.85346223,2.378721648,80
48.86469499,2.292605248,503
48.88673758,2.324458514,24
48.86724772,2.367431553,54
48.89032901,2.328893582,60
48.87210944,2.376740915,80
48.88317979,2.367187896,60
48.86205574,2.355233291,69
48.8743853,2.374151832,70
48.88712206,2.392907896,70
48.87796316,2.294232475,96
48.82856457,2.272143181,65
48.88968036,2.329850495,35
48.85304286,2.335932458,495
48.85100546,2.29070302,50
48.8800852,2.345960625,145
48.87197062,2.327997764,149
48.83555896,2.322793584,60
48.85446259,2.295393784,80
48.85486093,2.338772117,84
48.89206203,2.319640314,40
48.8681745,2.378235169,54
48.84213478,2.295373917,45
48.86694801,2.355267858,80
48.87512342,2.402500404,30
48.87188157,2.378601485,60
48.86548747,2.39709798,62
48.84592185,2.383491766,50
48.86912977,2.369937266,35
48.89253374,2.33122504,51
48.87312923,2.36014213,48
48.87978969,2.347477754,49
48.85514548,2.366114199,110
48.82637575,2.3367543,55
48.87762166,2.347293386,185
48.83459992,2.405579882,53
48.88412081,2.353880812,40
48.89166716,2.341809528,80
48.84753276,2.291567782,99
48.84770317,2.267150792,100
48.85787777,2.366037278,220
48.83270592,2.35784095,59
48.86879792,2.349572406,54
48.87883963,2.315594856,86
48.81991846,2.3406594,35
48.84407124,2.307818607,50
48.87089153,2.350534914,67
48.88808512,2.328321378,40
48.89525195,2.348085106,62
48.88161399,2.348117043,105
48.83246425,2.353587347,57
48.86656878,2.363201451,100
48.85937158,2.382921332,65
48.88022167,2.372254118,40
48.8264085,2.370751905,42
48.87748505,2.324743237,80
48.8515488,2.274679692,95
48.86708058,2.381366471,100
48.86676625,2.325402211,160
48.83023186,2.373498692,55
48.86401434,2.349232178,169
48.87617811,2.341029272,66
48.88774475,2.311076743,80
48.86188288,2.371311237,62
48.82243293,2.326821305,70
48.84327593,2.352003556,120
48.8713934,2.367608977,90
48.851485,2.350956725,350
48.86371857,2.380637395,39
48.8841116,2.334512348,90
48.84703623,2.342192381,60
48.88243407,2.349135921,35
48.84622595,2.280736401,90
48.85998837,2.386042568,55
48.84714067,2.304915153,80
48.84894539,2.373682979,60
48.87401858,2.378675947,75
48.87138161,2.353436487,400
48.8499126,2.376191272,150
48.87712457,2.343580443,75
48.83254578,2.331463853,150
48.82450283,2.325863571,60
48.88083998,2.367339013,55
48.84428019,2.381679064,72
48.89294751,2.318038398,65
48.87673436,2.364507013,30
48.86160046,2.388104958,70
48.88465187,2.325070524,50
48.87312724,2.349789777,200
48.8278338,2.325199358,50
48.84651679,2.341420319,50
48.87125684,2.361905227,75
48.84728427,2.352269631,62
48.85711489,2.360186401,160
48.88452138,2.351655096,55
48.86310532,2.34590015,300
48.88601056,2.332839728,95
48.8560234,2.380242458,30
48.8680054,2.369681432,45
48.87487428,2.392719609,58
48.87398198,2.374286113,58
48.89721743,2.331877901,59
48.89160815,2.350138053,38
48.87663575,2.293723804,200
48.85846368,2.392371412,45
48.8689654,2.369784872,45
48.87839801,2.341470068,70
48.87664448,2.349113092,45
48.85915172,2.328916059,119
48.87396079,2.356078964,76
48.8703434,2.327659473,138
48.87293026,2.321190029,125
48.83833361,2.283896005,45
48.82494564,2.323236965,70
48.8442606,2.283235456,70
48.90030526,2.328528084,49
48.84265855,2.352842123,50
48.84238591,2.297221209,80
48.88081318,2.302254631,50
48.8928818,2.3794317,19
48.86466634,2.371439397,70
48.89135124,2.349143279,49
48.85694774,2.357570287,170
48.82558483,2.321245206,39
48.86924358,2.348242816,50
48.83094297,2.346682376,90
48.85737801,2.330207286,90
48.86418126,2.390957355,50
48.87686297,2.294117451,39
48.83642393,2.396845774,60
48.83852122,2.301611507,80
48.88795568,2.328622979,170
48.84155643,2.349866796,90
48.87361873,2.391422039,50
48.83538091,2.399998044,90
48.85918358,2.368649711,60
48.87737092,2.341635986,80
48.88597466,2.350703611,58
48.8896166,2.320006702,40
48.85726354,2.365644521,100
48.87829707,2.281193487,40
48.82749654,2.347728139,170
48.88290724,2.329419902,72
48.84039296,2.334448649,60
48.86257433,2.381353729,43
48.85286205,2.362819673,80
48.83999133,2.390370805,50
48.86542684,2.298852399,150
48.87410357,2.2817284,130
48.86927271,2.38353896,95
48.84449898,2.319891048,110
48.85729862,2.377328312,75
48.85983182,2.354535921,90
48.88934848,2.35334223,80
48.8692292,2.361461203,50
48.8820784,2.303833905,75
48.86536027,2.36727675,50
48.86731265,2.361857313,160
48.86390648,2.35940114,225
48.83765281,2.308346167,250
48.86644032,2.350382348,59
48.86745758,2.367578947,145
48.84430783,2.28678122,35
48.87568597,2.37823262,66
48.83319123,2.289287977,68
48.88059637,2.373739914,45
48.8863211,2.323508442,80
48.84098108,2.259564733,90
48.86192941,2.36224696,63
48.87816346,2.32523626,130
48.82810099,2.336350603,134
48.85378961,2.405390702,60
48.85908836,2.358039419,250
48.85074186,2.39156195,70
48.88920859,2.354111555,42
48.86280907,2.384637859,70
48.84881909,2.264209198,96
48.86040689,2.281568223,110
48.88104826,2.375021224,130
48.87755532,2.326574568,71
48.86367017,2.34973411,110
48.85865449,2.353461989,99
48.88655776,2.346860094,72
48.8574798,2.369602665,60
48.86294888,2.404209068,60
48.86894141,2.402180617,50
48.87026668,2.385685341,160
48.84466168,2.347444697,89
48.8882429,2.33173725,40
48.83377882,2.366931914,45
48.85370526,2.291532893,284
48.86176612,2.379487625,90
48.88060377,2.363638435,50
48.8908504,2.333103092,25
48.87585748,2.381339407,53
48.86293294,2.354804058,245
48.83011433,2.373537308,75
48.88618442,2.378123902,40
48.85149009,2.391937738,35
48.86263318,2.385194536,50
48.85039081,2.390869439,37
48.86225902,2.356329078,130
